kind	symbolId	diagnosticCode	documentUri	jsonPointer	reason	reasonSha256	category	waiverId	rationale	owner	disposition
operation	operation:PostClimateOrdersOrder	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1climate~1orders~1{order}/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/beneficiary/anyOf/0	Operation 'PostClimateOrdersOrder' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	39025bba66e78bfbf0483645119087bd56135887f6a791784f162e9535528ad5	dynamic-object-keys	stripe-paths-1v1-1climate-1orders-1-order-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-beneficiary-anyof-0-39025bba66e7	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostClimateOrdersOrder' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostCoupons	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1coupons/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/applies_to	Operation 'PostCoupons' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	a95264b3130d791316310dfd8e09d8a17589eb838be699386f4136fe760622f1	dynamic-object-keys	stripe-paths-1v1-1coupons-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-applies-to-a95264b3130d	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostCoupons' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostCouponsCoupon	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1coupons~1{coupon}/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/currency_options/additionalProperties	Operation 'PostCouponsCoupon' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	c9e1ea273e8811e13c3b2f3fb525c8c6dd9794ebcabb26139e366f1eba840fda	dynamic-object-keys	stripe-paths-1v1-1coupons-1-coupon-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-currency-options-additionalproperties-c9e1ea273e88	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostCouponsCoupon' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostCreditNotes	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1credit_notes/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/lines/items	Operation 'PostCreditNotes' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	40c8e991898244087e7bdfa6476f7a4fcd84540b884574eb657c1a6941ebf252	dynamic-object-keys	stripe-paths-1v1-1credit-notes-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-lines-items-40c8e9918982	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostCreditNotes' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostCustomerSessions	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1customer_sessions/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/components	Operation 'PostCustomerSessions' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	a287727ccbbca64b7f322d60bfdc8ad55ea9ef6bb0c22b118c73b085c1ba08d1	dynamic-object-keys	stripe-paths-1v1-1customer-sessions-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-components-a287727ccbbc	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostCustomerSessions' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostCustomers	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1customers/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/address/anyOf/0	Operation 'PostCustomers' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	68325c8c2ef0dc78bfd120c6230f69bb656d3cf18558e2e28e90f4bc468f1db5	dynamic-object-keys	stripe-paths-1v1-1customers-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-address-anyof-0-68325c8c2ef0	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostCustomers' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostCustomersCustomer	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1customers~1{customer}/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/address/anyOf/0	Operation 'PostCustomersCustomer' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	61a795c3c399cdf7bb32ba83e05dc791ec4fb83f15a87483453b29f66e0ee8be	dynamic-object-keys	stripe-paths-1v1-1customers-1-customer-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-address-anyof-0-61a795c3c399	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostCustomersCustomer' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostCustomersCustomerBankAccounts	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1customers~1{customer}~1bank_accounts/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/bank_account/anyOf/0	Operation 'PostCustomersCustomerBankAccounts' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	9fda9ef09ec9e4cc7ef42d14e4c9c7c697a2de7c846eb59b29a80c027e57c050	dynamic-object-keys	stripe-paths-1v1-1customers-1-customer-1bank-accounts-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-bank-account-anyof-0-9fda9ef09ec9	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostCustomersCustomerBankAccounts' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostCustomersCustomerBankAccountsId	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1customers~1{customer}~1bank_accounts~1{id}/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/owner	Operation 'PostCustomersCustomerBankAccountsId' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	0716cb1d649b0191e9ac27f27523cdc1db7782e23e91bfcf4b996fdd2f638fb4	dynamic-object-keys	stripe-paths-1v1-1customers-1-customer-1bank-accounts-1-id-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-owner-0716cb1d649b	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostCustomersCustomerBankAccountsId' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostCustomersCustomerCards	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1customers~1{customer}~1cards/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/bank_account/anyOf/0	Operation 'PostCustomersCustomerCards' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	64e22a71c88612e4f3b090835f26ec3eee40707286877449510461d4b3297794	dynamic-object-keys	stripe-paths-1v1-1customers-1-customer-1cards-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-bank-account-anyof-0-64e22a71c886	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostCustomersCustomerCards' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostCustomersCustomerCardsId	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1customers~1{customer}~1cards~1{id}/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/owner	Operation 'PostCustomersCustomerCardsId' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	cfd2cc20b2a2f5a352a1955b2a856a29803a007cacb89868f3de557abe690c43	dynamic-object-keys	stripe-paths-1v1-1customers-1-customer-1cards-1-id-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-owner-cfd2cc20b2a2	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostCustomersCustomerCardsId' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostCustomersCustomerCashBalance	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1customers~1{customer}~1cash_balance/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/settings	Operation 'PostCustomersCustomerCashBalance' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	e7748354a0747e029a48ecc9788eb1e785ca16bef0d557857ad8a8d8fd04a73c	dynamic-object-keys	stripe-paths-1v1-1customers-1-customer-1cash-balance-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-settings-e7748354a074	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostCustomersCustomerCashBalance' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostCustomersCustomerFundingInstructions	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1customers~1{customer}~1funding_instructions/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/bank_transfer	Operation 'PostCustomersCustomerFundingInstructions' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	77b1a8b8da63dab9d24534066d2c1f52f7c202c2becdaad0d83e69b8d688cabb	dynamic-object-keys	stripe-paths-1v1-1customers-1-customer-1funding-instructions-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-bank-transfer-77b1a8b8da63	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostCustomersCustomerFundingInstructions' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostCustomersCustomerSources	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1customers~1{customer}~1sources/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/bank_account/anyOf/0	Operation 'PostCustomersCustomerSources' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	44ef5f1c07ec6df2a9ebfc0515fcae707427ccb05bcd1c4c68d6f43833d69c4a	dynamic-object-keys	stripe-paths-1v1-1customers-1-customer-1sources-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-bank-account-anyof-0-44ef5f1c07ec	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostCustomersCustomerSources' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostCustomersCustomerSourcesId	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1customers~1{customer}~1sources~1{id}/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/owner	Operation 'PostCustomersCustomerSourcesId' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	854ffb8ce73b380718fa158950ecac82ebf83be6c430f264853417fb2880910c	dynamic-object-keys	stripe-paths-1v1-1customers-1-customer-1sources-1-id-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-owner-854ffb8ce73b	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostCustomersCustomerSourcesId' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostCustomersCustomerSubscriptions	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1customers~1{customer}~1subscriptions/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/add_invoice_items/items	Operation 'PostCustomersCustomerSubscriptions' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	c8f9bf6a89c08cdcd8a09e16856e8f5d9c0062be0394185a8b85a8372b9e7d22	dynamic-object-keys	stripe-paths-1v1-1customers-1-customer-1subscriptions-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-add-invoice-items-items-c8f9bf6a89c0	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostCustomersCustomerSubscriptions' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostCustomersCustomerSubscriptionsSubscriptionExposedId	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1customers~1{customer}~1subscriptions~1{subscription_exposed_id}/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/add_invoice_items/items	Operation 'PostCustomersCustomerSubscriptionsSubscriptionExposedId' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	c1afc712425fbb5824366789933f6220fab6a33fea5c75965218ba23e35aba50	dynamic-object-keys	stripe-paths-1v1-1customers-1-customer-1subscriptions-1-subscription-exposed-id-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-add-invoice-items-items-c1afc712425f	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostCustomersCustomerSubscriptionsSubscriptionExposedId' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostDisputesDispute	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1disputes~1{dispute}/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/evidence	Operation 'PostDisputesDispute' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	6b631a086bee0f2db2ee7116903adb83f0bfff31e14244ddd4f08c0aee06e623	dynamic-object-keys	stripe-paths-1v1-1disputes-1-dispute-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-evidence-6b631a086bee	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostDisputesDispute' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostExternalAccountsId	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1external_accounts~1{id}/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/documents	Operation 'PostExternalAccountsId' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	0c58029fabb8cb8f72d28b7ec3524dc2af77783e81eef5a4407d00ee972fee51	dynamic-object-keys	stripe-paths-1v1-1external-accounts-1-id-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-documents-0c58029fabb8	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostExternalAccountsId' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostFileLinksLink	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1file_links~1{link}/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/expires_at	Operation 'PostFileLinksLink' cannot be represented: form anyOf branches overlap by wire kind and cannot be selected deterministically	99ac912cfb47a873593a499bf3e589798fc1631160f4fdbce6226a00ff078f22	form-composition	stripe-paths-1v1-1file-links-1-link-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-expires-at-99ac912cfb47	Exact Stripe T11 waiver for this form composition operation: Operation 'PostFileLinksLink' cannot be represented: form anyOf branches overlap by wire kind and cannot be selected deterministically. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostFinancialConnectionsSessions	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1financial_connections~1sessions/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/account_holder	Operation 'PostFinancialConnectionsSessions' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	07b6125c40f5672f25df223c9c73fc23e109f547cf27736421cc121a8fe03bff	dynamic-object-keys	stripe-paths-1v1-1financial-connections-1sessions-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-account-holder-07b6125c40f5	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostFinancialConnectionsSessions' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostForwardingRequests	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1forwarding~1requests/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/request	Operation 'PostForwardingRequests' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	a14817bddaffed43825a93cb1617ee210e00bcda861570b09f0bb0337b8e8d63	dynamic-object-keys	stripe-paths-1v1-1forwarding-1requests-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-request-a14817bddaff	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostForwardingRequests' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostIdentityVerificationSessions	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1identity~1verification_sessions/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/options	Operation 'PostIdentityVerificationSessions' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	7ead35423f06b6dea99daee52103ab128ab959c2dd880ae7d3a40d4ebb4f6393	dynamic-object-keys	stripe-paths-1v1-1identity-1verification-sessions-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-options-7ead35423f06	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostIdentityVerificationSessions' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostIdentityVerificationSessionsSession	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1identity~1verification_sessions~1{session}/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/options	Operation 'PostIdentityVerificationSessionsSession' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	6ae302cbac441fe428e3382da64e87f79d4eb892d1327d8cf4914b99625e4f2c	dynamic-object-keys	stripe-paths-1v1-1identity-1verification-sessions-1-session-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-options-6ae302cbac44	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostIdentityVerificationSessionsSession' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostInvoiceitems	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1invoiceitems/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/discounts/anyOf/0/items	Operation 'PostInvoiceitems' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	64eb90a188d4702368e70b1c41165a62e09595d19f45ab530fa85d2156ba8cee	dynamic-object-keys	stripe-paths-1v1-1invoiceitems-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-discounts-anyof-0-items-64eb90a188d4	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostInvoiceitems' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostInvoiceitemsInvoiceitem	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1invoiceitems~1{invoiceitem}/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/discounts/anyOf/0/items	Operation 'PostInvoiceitemsInvoiceitem' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	805778a768948c7aa3d856b75c1f79eecfd2f0fc0573338da40ae846a2cd17a0	dynamic-object-keys	stripe-paths-1v1-1invoiceitems-1-invoiceitem-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-discounts-anyof-0-items-805778a76894	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostInvoiceitemsInvoiceitem' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostInvoices	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1invoices/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/automatic_tax	Operation 'PostInvoices' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	2a9d3885b676b467472d77ac0542302a0e5d94b5f2632cc2e1c57fa3129387ac	dynamic-object-keys	stripe-paths-1v1-1invoices-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-automatic-tax-2a9d3885b676	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostInvoices' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostInvoicesCreatePreview	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1invoices~1create_preview/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/automatic_tax	Operation 'PostInvoicesCreatePreview' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	a3a412e59fe341d99396aa09a34cff61a415d2ebe07d47d3e6902739047924b0	dynamic-object-keys	stripe-paths-1v1-1invoices-1create-preview-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-automatic-tax-a3a412e59fe3	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostInvoicesCreatePreview' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostInvoicesInvoice	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1invoices~1{invoice}/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/automatic_tax	Operation 'PostInvoicesInvoice' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	e03160fd55e3d9e3fa73657c5e4ecd114dfaadcd3513037437753897d3d4031e	dynamic-object-keys	stripe-paths-1v1-1invoices-1-invoice-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-automatic-tax-e03160fd55e3	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostInvoicesInvoice' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostInvoicesInvoiceAddLines	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1invoices~1{invoice}~1add_lines/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/lines/items	Operation 'PostInvoicesInvoiceAddLines' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	f691fcd6f1a693d7b98d869d7574a61f81fdb3a254f35a80df332dec0ca9d95b	dynamic-object-keys	stripe-paths-1v1-1invoices-1-invoice-1add-lines-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-lines-items-f691fcd6f1a6	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostInvoicesInvoiceAddLines' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostInvoicesInvoiceLinesLineItemId	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1invoices~1{invoice}~1lines~1{line_item_id}/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/discounts/anyOf/0/items	Operation 'PostInvoicesInvoiceLinesLineItemId' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	474c7ef47ffc462f3c9c1c7a8b7d999575c3ccdc5c491fe860ede4137e8650e8	dynamic-object-keys	stripe-paths-1v1-1invoices-1-invoice-1lines-1-line-item-id-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-discounts-anyof-0-items-474c7ef47ffc	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostInvoicesInvoiceLinesLineItemId' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostInvoicesInvoicePay	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1invoices~1{invoice}~1pay/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/mandate	Operation 'PostInvoicesInvoicePay' cannot be represented: form anyOf branches overlap by wire kind and cannot be selected deterministically	8e035550642943d7e09c55b555d5aa9d479311d03d149004d7e99a575032e2d1	form-composition	stripe-paths-1v1-1invoices-1-invoice-1pay-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-mandate-8e0355506429	Exact Stripe T11 waiver for this form composition operation: Operation 'PostInvoicesInvoicePay' cannot be represented: form anyOf branches overlap by wire kind and cannot be selected deterministically. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
operation	operation:PostInvoicesInvoiceRemoveLines	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.json	/paths/~1v1~1invoices~1{invoice}~1remove_lines/post/requestBody/content/application~1x-www-form-urlencoded/schema/properties/lines/items	Operation 'PostInvoicesInvoiceRemoveLines' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported	027ba44f299f25fe061d73c69df42d93ae9e8b1be5fa5b563c6638bbe3d17166	dynamic-object-keys	stripe-paths-1v1-1invoices-1-invoice-1remove-lines-post-requestbody-content-application-1x-www-form-urlencoded-schema-properties-lines-items-027ba44f299f	Exact Stripe T11 waiver for this dynamic object keys operation: Operation 'PostInvoicesInvoiceRemoveLines' cannot be represented: form object must declare additionalProperties: false; dynamic form keys are unsupported. Omit only this source-proven tuple rather than weaken the generated SDK contract.	sdkgen-maintainers	omit
