kind	symbolId	diagnosticCode	documentUri	jsonPointer	reason	reasonSha256	category	waiverId	rationale	owner	disposition
schema	schema:TimelineIssueEvents	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/timeline-issue-events	Schema 'sdkgen://source/openapi.yaml#/components/schemas/timeline-issue-events' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/timeline-cross-referenced-event/properties/source has no emitted declaration	5dfa767b1905f339916d2414bceaa30ae54f080350c79af1cf9bde0f8e765c84	dependent-schema-closure	github-schema-components-schemas-timeline-issue-events	Fixed-point closure: schema:TimelineIssueEvents depends on schema sdkgen://source/openapi.yaml#/components/schemas/timeline-cross-referenced-event/properties/source has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookFork	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-fork	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-fork' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/webhook-fork/properties/forkee has no emitted declaration	38bd2ebe7b49dfad95cb5f8f013b1a8c528a97dfc681a1eadb8650f64c2711cf	dependent-schema-closure	github-schema-components-schemas-webhook-fork	Fixed-point closure: schema:WebhookFork depends on schema sdkgen://source/openapi.yaml#/components/schemas/webhook-fork/properties/forkee has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookIssueCommentCreated	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-issue-comment-created	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-comment-created' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-comment-created/properties/issue has no emitted declaration	c4b39b154adffc4e838e274bdf8f00870593a72d719a2cbdfab65faf553672c5	dependent-schema-closure	github-schema-components-schemas-webhook-issue-comment-created	Fixed-point closure: schema:WebhookIssueCommentCreated depends on schema sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-comment-created/properties/issue has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookIssueCommentDeleted	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-issue-comment-deleted	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-comment-deleted' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-comment-deleted/properties/issue has no emitted declaration	e11390b4f716322e8f35de3985eb904e7819c6b1f025073824d48c2a73bb8583	dependent-schema-closure	github-schema-components-schemas-webhook-issue-comment-deleted	Fixed-point closure: schema:WebhookIssueCommentDeleted depends on schema sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-comment-deleted/properties/issue has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookIssueCommentEdited	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-issue-comment-edited	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-comment-edited' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-comment-edited/properties/issue has no emitted declaration	f880696fac75e1f9dfc19252025ca8ecc416215e659c01e2b4fa2ab7e4237237	dependent-schema-closure	github-schema-components-schemas-webhook-issue-comment-edited	Fixed-point closure: schema:WebhookIssueCommentEdited depends on schema sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-comment-edited/properties/issue has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookIssueCommentPinned	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-issue-comment-pinned	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-comment-pinned' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-comment-pinned/properties/issue has no emitted declaration	506155a6361f7719144edca2f76e2ad4a5725c1b2eda35cc2d9a7f785b645823	dependent-schema-closure	github-schema-components-schemas-webhook-issue-comment-pinned	Fixed-point closure: schema:WebhookIssueCommentPinned depends on schema sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-comment-pinned/properties/issue has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookIssueCommentUnpinned	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-issue-comment-unpinned	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-comment-unpinned' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-comment-unpinned/properties/issue has no emitted declaration	58083540d7a1011b1e904f81743acb05cc46bdb1abefedf782cc3d10d8e71757	dependent-schema-closure	github-schema-components-schemas-webhook-issue-comment-unpinned	Fixed-point closure: schema:WebhookIssueCommentUnpinned depends on schema sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-comment-unpinned/properties/issue has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookIssueDependenciesBlockedByAdded	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-issue-dependencies-blocked-by-added	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-dependencies-blocked-by-added' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/issue has no emitted declaration	c000060b28717d59206574ec40d23ef946f7ea76f9a14225063535fa3d0592fc	dependent-schema-closure	github-schema-components-schemas-webhook-issue-dependencies-blocked-by-added	Fixed-point closure: schema:WebhookIssueDependenciesBlockedByAdded depends on schema sdkgen://source/openapi.yaml#/components/schemas/issue has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookIssueDependenciesBlockedByRemoved	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-issue-dependencies-blocked-by-removed	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-dependencies-blocked-by-removed' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/issue has no emitted declaration	45800a33bc77c9ddf7c15a3893a45d45f784b70cf820f72684c0a0e0831f2f37	dependent-schema-closure	github-schema-components-schemas-webhook-issue-dependencies-blocked-by-removed	Fixed-point closure: schema:WebhookIssueDependenciesBlockedByRemoved depends on schema sdkgen://source/openapi.yaml#/components/schemas/issue has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookIssueDependenciesBlockingAdded	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-issue-dependencies-blocking-added	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-dependencies-blocking-added' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/issue has no emitted declaration	abc80549545baab805b32612fe90cf23b24a0eb4172c877f4dcf50ab3feb21b8	dependent-schema-closure	github-schema-components-schemas-webhook-issue-dependencies-blocking-added	Fixed-point closure: schema:WebhookIssueDependenciesBlockingAdded depends on schema sdkgen://source/openapi.yaml#/components/schemas/issue has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookIssueDependenciesBlockingRemoved	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-issue-dependencies-blocking-removed	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-issue-dependencies-blocking-removed' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/issue has no emitted declaration	633eea0268efed6f8b529f99b40c62420d0ab7b4ec36a81c5e4d6302c75cadfb	dependent-schema-closure	github-schema-components-schemas-webhook-issue-dependencies-blocking-removed	Fixed-point closure: schema:WebhookIssueDependenciesBlockingRemoved depends on schema sdkgen://source/openapi.yaml#/components/schemas/issue has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookIssuesClosed	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-issues-closed	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-issues-closed' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/webhook-issues-closed/properties/issue has no emitted declaration	7c2cdf0a557765e30612eb95eeb2272181ab7ce8df355672b3392291ca1b6309	dependent-schema-closure	github-schema-components-schemas-webhook-issues-closed	Fixed-point closure: schema:WebhookIssuesClosed depends on schema sdkgen://source/openapi.yaml#/components/schemas/webhook-issues-closed/properties/issue has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookProjectCardMoved	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-project-card-moved	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-project-card-moved' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/webhook-project-card-moved/properties/project_card has no emitted declaration	1d077db133f06199229328ac2dabf51b6e405d2b4840887f9cc133a2f39b6500	dependent-schema-closure	github-schema-components-schemas-webhook-project-card-moved	Fixed-point closure: schema:WebhookProjectCardMoved depends on schema sdkgen://source/openapi.yaml#/components/schemas/webhook-project-card-moved/properties/project_card has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookStatus	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-status	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-status' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/webhook-status/properties/commit has no emitted declaration	3a79bfaa6e9a898a0b4a26bacd3066b41c5ce42bf1f372859ffc40aedb7f103c	dependent-schema-closure	github-schema-components-schemas-webhook-status	Fixed-point closure: schema:WebhookStatus depends on schema sdkgen://source/openapi.yaml#/components/schemas/webhook-status/properties/commit has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookSubIssuesParentIssueAdded	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-sub-issues-parent-issue-added	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-sub-issues-parent-issue-added' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/issue has no emitted declaration	8dcf9fb0f13743317a947bc0f27a3214fe0719efcd91578c366a0d72c4ff5de7	dependent-schema-closure	github-schema-components-schemas-webhook-sub-issues-parent-issue-added	Fixed-point closure: schema:WebhookSubIssuesParentIssueAdded depends on schema sdkgen://source/openapi.yaml#/components/schemas/issue has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookSubIssuesParentIssueRemoved	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-sub-issues-parent-issue-removed	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-sub-issues-parent-issue-removed' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/issue has no emitted declaration	52cffe1447a90052cf3d852b2442ff7e0128d6d01a22a80abe6e44629de0422d	dependent-schema-closure	github-schema-components-schemas-webhook-sub-issues-parent-issue-removed	Fixed-point closure: schema:WebhookSubIssuesParentIssueRemoved depends on schema sdkgen://source/openapi.yaml#/components/schemas/issue has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookSubIssuesSubIssueAdded	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-sub-issues-sub-issue-added	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-sub-issues-sub-issue-added' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/issue has no emitted declaration	5984f389ee24da2a7c09298f4a625834560011153f6c1dd524cd0bf2e963c223	dependent-schema-closure	github-schema-components-schemas-webhook-sub-issues-sub-issue-added	Fixed-point closure: schema:WebhookSubIssuesSubIssueAdded depends on schema sdkgen://source/openapi.yaml#/components/schemas/issue has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookSubIssuesSubIssueRemoved	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-sub-issues-sub-issue-removed	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-sub-issues-sub-issue-removed' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/issue has no emitted declaration	235b6543309097c4a24cb0289a2233cd5d96d97fdabe925b7b34ff5c3095f5bf	dependent-schema-closure	github-schema-components-schemas-webhook-sub-issues-sub-issue-removed	Fixed-point closure: schema:WebhookSubIssuesSubIssueRemoved depends on schema sdkgen://source/openapi.yaml#/components/schemas/issue has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookWorkflowJobCompleted	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-workflow-job-completed	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-workflow-job-completed' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/webhook-workflow-job-completed/properties/workflow_job has no emitted declaration	83116888e1d44f36000ad717c5138fa51cb4e0ff5998f15ec8664c2e3ab89015	dependent-schema-closure	github-schema-components-schemas-webhook-workflow-job-completed	Fixed-point closure: schema:WebhookWorkflowJobCompleted depends on schema sdkgen://source/openapi.yaml#/components/schemas/webhook-workflow-job-completed/properties/workflow_job has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:WebhookWorkflowJobInProgress	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-workflow-job-in-progress	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-workflow-job-in-progress' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/webhook-workflow-job-in-progress/properties/workflow_job has no emitted declaration	bf6d77e74c1f6e62201ca5cf109e0ff065968c09091e3d7d05e0203174356188	dependent-schema-closure	github-schema-components-schemas-webhook-workflow-job-in-progress	Fixed-point closure: schema:WebhookWorkflowJobInProgress depends on schema sdkgen://source/openapi.yaml#/components/schemas/webhook-workflow-job-in-progress/properties/workflow_job has no emitted declaration; omit this exact dependent schema rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
operation	operation:pulls/create	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.yaml	/paths/~1repos~1{owner}~1{repo}~1pulls/post	Operation 'pulls/create' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/pull-request has no emitted declaration	e63f852514b03ffe67cf0fb2751259b55e5e5b675d3abaf75fa2121eed59128e	dependent-operation-closure	github-operation-paths-1repos-1-owner-1-repo-1pulls-post	Fixed-point closure: operation:pulls/create depends on schema sdkgen://source/openapi.yaml#/components/schemas/pull-request has no emitted declaration; omit this exact dependent declaration rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
operation	operation:pulls/get	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.yaml	/paths/~1repos~1{owner}~1{repo}~1pulls~1{pull_number}/get	Operation 'pulls/get' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/pull-request has no emitted declaration	28bab9da48dd6d42c68845bb2f7c954e151dd1ba64beb16950c376341390323d	dependent-operation-closure	github-operation-paths-1repos-1-owner-1-repo-1pulls-1-pull-number-get	Fixed-point closure: operation:pulls/get depends on schema sdkgen://source/openapi.yaml#/components/schemas/pull-request has no emitted declaration; omit this exact dependent declaration rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
operation	operation:pulls/update	SDKGEN-PROJECTION-UNREPRESENTABLE-OPERATION	sdkgen://source/openapi.yaml	/paths/~1repos~1{owner}~1{repo}~1pulls~1{pull_number}/patch	Operation 'pulls/update' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/pull-request has no emitted declaration	22673ba9c73dc714a94e38b01c13545dea4dcab0b95fd2bac20d0e5eba89b803	dependent-operation-closure	github-operation-paths-1repos-1-owner-1-repo-1pulls-1-pull-number-patch	Fixed-point closure: operation:pulls/update depends on schema sdkgen://source/openapi.yaml#/components/schemas/pull-request has no emitted declaration; omit this exact dependent declaration rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
schema	schema:InlineWebhookPullRequestAssignedPullRequestXd4accc8e	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-pull-request-assigned/properties/pull_request/properties/mergeable_state	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-pull-request-assigned/properties/pull_request' cannot be represented: generated field-state backing member 'mergeableState' for wire property 'mergeable' (KotlinTypeRef(packageName=kotlin, simpleName=Boolean, arguments=[], nullable=true), required=false, nullable=true) conflicts with Kotlin property 'mergeableState' for wire property 'mergeable_state' (KotlinTypeRef(packageName=kotlin, simpleName=String, arguments=[], nullable=false), required=false, nullable=false)	65894e714053558c1a6cb42d16bf704f12fc696e510515096c395be8cb6240a6	direct-field-state-kotlin-name-collision	github-schema-components-schemas-webhook-pull-request-assigned-properties-pull-request-properties-mergeable-state	The wire properties 'mergeable' (nullable Boolean) and 'mergeable_state' (String) normalize to a generated field-state backing member/property collision; choosing a name or weakening either wire contract would alter the SDK surface, so omit this exact schema.	sdkgen-maintainers	omit
schema	schema:InlineWebhookPullRequestAutoMergeDisabledPullRequestX08f1376e	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-pull-request-auto-merge-disabled/properties/pull_request/properties/mergeable_state	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-pull-request-auto-merge-disabled/properties/pull_request' cannot be represented: generated field-state backing member 'mergeableState' for wire property 'mergeable' (KotlinTypeRef(packageName=kotlin, simpleName=Boolean, arguments=[], nullable=true), required=false, nullable=true) conflicts with Kotlin property 'mergeableState' for wire property 'mergeable_state' (KotlinTypeRef(packageName=kotlin, simpleName=String, arguments=[], nullable=false), required=false, nullable=false)	07d45056b819671effa4bd5153fe23cd300e3ca57e7c3a71d91ac2702b982142	direct-field-state-kotlin-name-collision	github-schema-components-schemas-webhook-pull-request-auto-merge-disabled-properties-pull-request-properties-mergeable-state	The wire properties 'mergeable' (nullable Boolean) and 'mergeable_state' (String) normalize to a generated field-state backing member/property collision; choosing a name or weakening either wire contract would alter the SDK surface, so omit this exact schema.	sdkgen-maintainers	omit
schema	schema:InlineWebhookPullRequestAutoMergeEnabledPullRequestXbd6f8e3e	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-pull-request-auto-merge-enabled/properties/pull_request/properties/mergeable_state	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-pull-request-auto-merge-enabled/properties/pull_request' cannot be represented: generated field-state backing member 'mergeableState' for wire property 'mergeable' (KotlinTypeRef(packageName=kotlin, simpleName=Boolean, arguments=[], nullable=true), required=false, nullable=true) conflicts with Kotlin property 'mergeableState' for wire property 'mergeable_state' (KotlinTypeRef(packageName=kotlin, simpleName=String, arguments=[], nullable=false), required=false, nullable=false)	228bf2e0098bec803438f07bf7e1c219f27962654f401d197310cffa95b6ce35	direct-field-state-kotlin-name-collision	github-schema-components-schemas-webhook-pull-request-auto-merge-enabled-properties-pull-request-properties-mergeable-state	The wire properties 'mergeable' (nullable Boolean) and 'mergeable_state' (String) normalize to a generated field-state backing member/property collision; choosing a name or weakening either wire contract would alter the SDK surface, so omit this exact schema.	sdkgen-maintainers	omit
schema	schema:InlineWebhookPullRequestDequeuedPullRequestX2da48e24	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-pull-request-dequeued/properties/pull_request/properties/mergeable_state	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-pull-request-dequeued/properties/pull_request' cannot be represented: generated field-state backing member 'mergeableState' for wire property 'mergeable' (KotlinTypeRef(packageName=kotlin, simpleName=Boolean, arguments=[], nullable=true), required=false, nullable=true) conflicts with Kotlin property 'mergeableState' for wire property 'mergeable_state' (KotlinTypeRef(packageName=kotlin, simpleName=String, arguments=[], nullable=false), required=false, nullable=false)	625ba3fc1c0ac9a752f25c9cd49778d1eedbde42e7c19f6d20e97b2b3787871d	direct-field-state-kotlin-name-collision	github-schema-components-schemas-webhook-pull-request-dequeued-properties-pull-request-properties-mergeable-state	The wire properties 'mergeable' (nullable Boolean) and 'mergeable_state' (String) normalize to a generated field-state backing member/property collision; choosing a name or weakening either wire contract would alter the SDK surface, so omit this exact schema.	sdkgen-maintainers	omit
schema	schema:InlineWebhookPullRequestEnqueuedPullRequestX1c3e74aa	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-pull-request-enqueued/properties/pull_request/properties/mergeable_state	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-pull-request-enqueued/properties/pull_request' cannot be represented: generated field-state backing member 'mergeableState' for wire property 'mergeable' (KotlinTypeRef(packageName=kotlin, simpleName=Boolean, arguments=[], nullable=true), required=false, nullable=true) conflicts with Kotlin property 'mergeableState' for wire property 'mergeable_state' (KotlinTypeRef(packageName=kotlin, simpleName=String, arguments=[], nullable=false), required=false, nullable=false)	8a5c983a010149b53b3fad5ee6c691fc69e2bda6afc26bb83768e7719f82a2ef	direct-field-state-kotlin-name-collision	github-schema-components-schemas-webhook-pull-request-enqueued-properties-pull-request-properties-mergeable-state	The wire properties 'mergeable' (nullable Boolean) and 'mergeable_state' (String) normalize to a generated field-state backing member/property collision; choosing a name or weakening either wire contract would alter the SDK surface, so omit this exact schema.	sdkgen-maintainers	omit
schema	schema:InlineWebhookPullRequestLabeledPullRequestXf47fcb40	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-pull-request-labeled/properties/pull_request/properties/mergeable_state	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-pull-request-labeled/properties/pull_request' cannot be represented: generated field-state backing member 'mergeableState' for wire property 'mergeable' (KotlinTypeRef(packageName=kotlin, simpleName=Boolean, arguments=[], nullable=true), required=false, nullable=true) conflicts with Kotlin property 'mergeableState' for wire property 'mergeable_state' (KotlinTypeRef(packageName=kotlin, simpleName=String, arguments=[], nullable=false), required=false, nullable=false)	f987436da5e11e85e2eca7383ad80eafb649b19edf506146ed919067768fccd6	direct-field-state-kotlin-name-collision	github-schema-components-schemas-webhook-pull-request-labeled-properties-pull-request-properties-mergeable-state	The wire properties 'mergeable' (nullable Boolean) and 'mergeable_state' (String) normalize to a generated field-state backing member/property collision; choosing a name or weakening either wire contract would alter the SDK surface, so omit this exact schema.	sdkgen-maintainers	omit
schema	schema:InlineWebhookPullRequestLockedPullRequestX54356828	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-pull-request-locked/properties/pull_request/properties/mergeable_state	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-pull-request-locked/properties/pull_request' cannot be represented: generated field-state backing member 'mergeableState' for wire property 'mergeable' (KotlinTypeRef(packageName=kotlin, simpleName=Boolean, arguments=[], nullable=true), required=false, nullable=true) conflicts with Kotlin property 'mergeableState' for wire property 'mergeable_state' (KotlinTypeRef(packageName=kotlin, simpleName=String, arguments=[], nullable=false), required=false, nullable=false)	65667250cac45a2062f6035e8a96a1652b4081e7b684dd64ebae169785ded7b8	direct-field-state-kotlin-name-collision	github-schema-components-schemas-webhook-pull-request-locked-properties-pull-request-properties-mergeable-state	The wire properties 'mergeable' (nullable Boolean) and 'mergeable_state' (String) normalize to a generated field-state backing member/property collision; choosing a name or weakening either wire contract would alter the SDK surface, so omit this exact schema.	sdkgen-maintainers	omit
schema	schema:InlineWebhookPullRequestReviewRequestRemovedOneOf1PullRequestX0e261c84	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-pull-request-review-request-removed/oneOf/0/properties/pull_request/properties/mergeable_state	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-pull-request-review-request-removed/oneOf/0/properties/pull_request' cannot be represented: generated field-state backing member 'mergeableState' for wire property 'mergeable' (KotlinTypeRef(packageName=kotlin, simpleName=Boolean, arguments=[], nullable=true), required=false, nullable=true) conflicts with Kotlin property 'mergeableState' for wire property 'mergeable_state' (KotlinTypeRef(packageName=kotlin, simpleName=String, arguments=[], nullable=false), required=false, nullable=false)	1281a7a888d7f8f713e19d036ea8255e97e3c5a3fa25548669799a7265e1c9ba	direct-field-state-kotlin-name-collision	github-schema-components-schemas-webhook-pull-request-review-request-removed-oneof-0-properties-pull-request-properties-mergeable-state	The wire properties 'mergeable' (nullable Boolean) and 'mergeable_state' (String) normalize to a generated field-state backing member/property collision; choosing a name or weakening either wire contract would alter the SDK surface, so omit this exact schema.	sdkgen-maintainers	omit
schema	schema:InlineWebhookPullRequestReviewRequestRemovedOneOf1Xdd4b8490	SDKGEN-PROJECTION-UNREPRESENTABLE-SCHEMA	sdkgen://source/openapi.yaml	/components/schemas/webhook-pull-request-review-request-removed/oneOf/0	Schema 'sdkgen://source/openapi.yaml#/components/schemas/webhook-pull-request-review-request-removed/oneOf/0' cannot be represented: schema sdkgen://source/openapi.yaml#/components/schemas/webhook-pull-request-review-request-removed/oneOf/0/properties/pull_request has no emitted declaration	b320d3c49e44dc98d6f153497b7a87ab2079133e9e915694f7858c12adcdd923	dependent-schema-closure	github-schema-components-schemas-webhook-pull-request-review-request-removed-oneof-0	Fixed-point closure: schema:InlineWebhookPullRequestReviewRequestRemovedOneOf1Xdd4b8490 depends on schema sdkgen://source/openapi.yaml#/components/schemas/webhook-pull-request-review-request-removed/oneOf/0/properties/pull_request has no emitted declaration; omit this exact dependent declaration rather than leave a dangling generated type reference.	sdkgen-maintainers	omit
